package	own_source_loc_rust	is_binary	own_dyn_hits	dep_dyn_hits	total_dyn_hits	dep_distinct_crates_using_dyn	fetch_status	own_dyn_sample
app-misc/broot-1.56.2	35186	yes	28	0	28	0	OK	./.upstream-cache/broot-1.56.2/src/preview/preview_state.rs:261:        change_options: &dyn Fn(&mut TreeOptions) -> &'static str,|./.upstream-cache/broot-1.56.2/src/stage/stage_state.rs:217:        change_options: &dyn Fn(&mut TreeOptions) -> &'static str,|./.upstream-cache/broot-1.56.2/src/browser/browser_state.rs:263:        change_options: &dyn Fn(&mut TreeOptions) -> &'static str,|
dev-util/maturin-1.13.3	34888	yes	4	0	4	0	OK	./.upstream-cache/maturin-1.13.3/src/module_writer/wheel_writer.rs:137:    fn wheel_writer_no_compression() -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/maturin-1.13.3/src/build_orchestrator.rs:483:        F: FnOnce(Rc<tempfile::TempDir>) -> Result<Box<dyn BindingGenerator + 'b>>,|./.upstream-cache/maturin-1.13.3/src/build_orchestrator.rs:712:        F: FnOnce(Rc<tempfile::TempDir>) -> Result<Box<dyn BindingGenerator + 'b>>,|
sys-apps/cyme-3.0.1	34682	yes	1	0	1	0	OK	./.upstream-cache/cyme-3.0.1/src/profiler/watch.rs:71:    watch_stream: Pin<Box<dyn Stream<Item = HotplugEvent> + Send>>,||
sys-apps/cyme-3.0.0	34682	yes	1	0	1	0	OK	./.upstream-cache/cyme-3.0.0/src/profiler/watch.rs:71:    watch_stream: Pin<Box<dyn Stream<Item = HotplugEvent> + Send>>,||
app-misc/broot-1.55.0	34381	yes	23	0	23	0	OK	./.upstream-cache/broot-1.55.0/src/preview/preview_state.rs:261:        change_options: &dyn Fn(&mut TreeOptions) -> &'static str,|./.upstream-cache/broot-1.55.0/src/stage/stage_state.rs:217:        change_options: &dyn Fn(&mut TreeOptions) -> &'static str,|./.upstream-cache/broot-1.55.0/src/browser/browser_state.rs:263:        change_options: &dyn Fn(&mut TreeOptions) -> &'static str,|
app-crypt/sequoia-chameleon-gnupg-0.13.1-r4	33534	yes	104	0	104	0	OK	./.upstream-cache/sequoia-chameleon-gnupg-0.13.1/build.rs:91:type KeyValueIter = Box<dyn Iterator<Item = (&'static str, &'static str)>>;|./.upstream-cache/sequoia-chameleon-gnupg-0.13.1/build.rs:382:type Result<T> = std::result::Result<T, Box<dyn std::error::Error>>;|./.upstream-cache/sequoia-chameleon-gnupg-0.13.1/tests/gpg.rs:1008:    pub fn reproducer(&self, mut sink: &mut dyn io::Write) -> Result<()> {|
app-admin/vaultwarden-1.36.0	33349	yes	9	0	9	0	OK	./.upstream-cache/vaultwarden-1.36.0/src/config.rs:84:                let f: &dyn Fn(&ConfigItems) -> _ = &$default_fn;|./.upstream-cache/vaultwarden-1.36.0/src/config.rs:90:        let f: &dyn Fn(&ConfigItems) -> _ = &$default_fn;|./.upstream-cache/vaultwarden-1.36.0/src/config.rs:1835:    out: &mut dyn Output,|
sys-process/bottom-0.12.3	32855	yes	4	1309	1313	106	OK	./.upstream-cache/bottom-0.12.3/tests/integration/valid_config_tests.rs:9:fn reader_to_string(mut reader: Box<dyn Read>) -> String {|./.upstream-cache/bottom-0.12.3/tests/integration/util.rs:111:pub fn spawn_btm_in_pty(args: &[&str]) -> (Box<dyn MasterPty>, Box<dyn Child>) {|./.upstream-cache/bottom-0.12.3/src/canvas/components/time_graph/vendored/canvas.rs:184:    grid: Box<dyn Grid>,|
app-admin/vaultwarden-1.35.7	32712	yes	9	0	9	0	OK	./.upstream-cache/vaultwarden-1.35.7/src/config.rs:84:                let f: &dyn Fn(&ConfigItems) -> _ = &$default_fn;|./.upstream-cache/vaultwarden-1.35.7/src/config.rs:90:        let f: &dyn Fn(&ConfigItems) -> _ = &$default_fn;|./.upstream-cache/vaultwarden-1.35.7/src/config.rs:1835:    out: &mut dyn Output,|
dev-util/bear-4.1.5	32543	yes	24	874	898	65	OK	./.upstream-cache/bear-4.1.5/crates/bear/src/output/clang/converter.rs:132:        let path_updater: &dyn Fn(&Path) -> Cow<Path> = &|path: &Path| Cow::Borrowed(path);|./.upstream-cache/bear-4.1.5/crates/bear/src/output/clang/converter.rs:176:        let path_updater: &dyn Fn(&Path) -> Cow<Path> = &|path: &Path| Cow::Borrowed(path);|./.upstream-cache/bear-4.1.5/crates/bear/src/output/clang/converter.rs:243:            let path_updater: &dyn Fn(&Path) -> Cow<Path> = &|path: &Path| Cow::Borrowed(path);|
app-shells/atuin-18.12.1	32301	yes	31	0	31	0	OK	./.upstream-cache/atuin-18.12.1/crates/atuin/src/command/client/search/engines.rs:14:pub fn engine(search_mode: SearchMode) -> Box<dyn SearchEngine> {|./.upstream-cache/atuin-18.12.1/crates/atuin/src/command/client/search/engines.rs:58:        db: &mut dyn Database,|./.upstream-cache/atuin-18.12.1/crates/atuin/src/command/client/search/engines.rs:61:    async fn query(&mut self, state: &SearchState, db: &mut dyn Database) -> Result<Vec<History>> {|
app-admin/vaultwarden-1.35.4-r3	32300	yes	9	0	9	0	OK	./.upstream-cache/vaultwarden-1.35.4/src/config.rs:81:                let f: &dyn Fn(&ConfigItems) -> _ = &$default_fn;|./.upstream-cache/vaultwarden-1.35.4/src/config.rs:87:        let f: &dyn Fn(&ConfigItems) -> _ = &$default_fn;|./.upstream-cache/vaultwarden-1.35.4/src/config.rs:1819:    out: &mut dyn Output,|
sys-process/bottom-0.11.1	31652	yes	4	861	865	80	OK	./.upstream-cache/bottom-0.11.1/tests/integration/valid_config_tests.rs:9:fn reader_to_string(mut reader: Box<dyn Read>) -> String {|./.upstream-cache/bottom-0.11.1/tests/integration/util.rs:111:pub fn spawn_btm_in_pty(args: &[&str]) -> (Box<dyn MasterPty>, Box<dyn Child>) {|./.upstream-cache/bottom-0.11.1/src/canvas/components/time_graph/base/time_chart/canvas.rs:182:    grid: Box<dyn Grid>,|
app-misc/skim-4.6.1	31391	yes	138	0	138	0	OK	./.upstream-cache/skim-4.6.1/benches/filter.rs:27:        chunk.push(Arc::new(DefaultSkimItem::from(line)) as Arc<dyn SkimItem>);|./.upstream-cache/skim-4.6.1/benches/cli.rs:1310:fn cmd_plot(args: &PlotArgs) -> std::result::Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/skim-4.6.1/examples/custom_item.rs:36:        }) as Arc<dyn SkimItem>,|
net-analyzer/trippy-0.13.0	31106	yes	1	1665	1666	122	OK	./.upstream-cache/trippy-0.13.0/crates/trippy-dns/src/resolver.rs:51:    LookupFailed(Box<dyn std::error::Error + Send + Sync + 'static>),||
app-misc/skim-4.6.0	31054	yes	136	1997	2133	155	OK	./.upstream-cache/skim-4.6.0/benches/filter.rs:27:        chunk.push(Arc::new(DefaultSkimItem::from(line)) as Arc<dyn SkimItem>);|./.upstream-cache/skim-4.6.0/benches/cli.rs:1310:fn cmd_plot(args: &PlotArgs) -> std::result::Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/skim-4.6.0/examples/custom_item.rs:36:        }) as Arc<dyn SkimItem>,|
net-analyzer/trippy-0.12.2	30360	yes	1	1627	1628	114	OK	./.upstream-cache/trippy-0.12.2/crates/trippy-dns/src/resolver.rs:51:    LookupFailed(Box<dyn std::error::Error + Send + Sync + 'static>),||
dev-util/git-delta-0.19.2	29849	yes	31	1528	1559	119	OK	./.upstream-cache/git-delta-0.19.2/src/utils/bat/output.rs:162:    pub fn handle(&mut self) -> Result<&mut dyn Write> {|./.upstream-cache/git-delta-0.19.2/src/handlers/grep.rs:810:                src/de lta.rs:pub fn delta<I>(lines: ByteLines<I>, writer: &mut dyn Write, config: &Config) -> std::io::Result<()>|./.upstream-cache/git-delta-0.19.2/src/handlers/grep.rs:817:                code: pub fn delta<I>(lines: ByteLines<I>, writer: &mut dyn Write, config: &Config) -> std::io::Result<()>.into(),|
dev-util/git-delta-0.18.2-r3	29031	yes	31	872	903	85	OK	./.upstream-cache/git-delta-0.18.2/src/utils/bat/output.rs:158:    pub fn handle(&mut self) -> Result<&mut dyn Write> {|./.upstream-cache/git-delta-0.18.2/src/handlers/grep.rs:810:                src/de lta.rs:pub fn delta<I>(lines: ByteLines<I>, writer: &mut dyn Write, config: &Config) -> std::io::Result<()>|./.upstream-cache/git-delta-0.18.2/src/handlers/grep.rs:817:                code: pub fn delta<I>(lines: ByteLines<I>, writer: &mut dyn Write, config: &Config) -> std::io::Result<()>.into(),|
dev-util/cargo-audit-0.22.2	28980	yes	50	0	50	0	OK	./.upstream-cache/cargo-audit-0.22.2/admin/src/web.rs:577:        _: &dyn askama::Values,|./.upstream-cache/cargo-audit-0.22.2/admin/src/web.rs:591:    pub fn safe_keyword(s: &str, _: &dyn askama::Values) -> ::askama::Result<String> {|./.upstream-cache/cargo-audit-0.22.2/admin/src/error.rs:62:    fn source(&self) -> Option<&(dyn std::error::Error + 'static)> {|
dev-util/cargo-audit-0.22.1	28305	yes	50	0	50	0	OK	./.upstream-cache/cargo-audit-0.22.1/admin/src/web.rs:574:        _: &dyn askama::Values,|./.upstream-cache/cargo-audit-0.22.1/admin/src/web.rs:588:    pub fn safe_keyword(s: &str, _: &dyn askama::Values) -> ::askama::Result<String> {|./.upstream-cache/cargo-audit-0.22.1/admin/src/error.rs:62:    fn source(&self) -> Option<&(dyn std::error::Error + 'static)> {|
dev-util/cargo-audit-0.22.0	28150	yes	50	0	50	0	OK	./.upstream-cache/cargo-audit-0.22.0/admin/src/web.rs:567:        _: &dyn askama::Values,|./.upstream-cache/cargo-audit-0.22.0/admin/src/web.rs:580:    pub fn safe_keyword(s: &str, _: &dyn askama::Values) -> ::askama::Result<String> {|./.upstream-cache/cargo-audit-0.22.0/admin/src/error.rs:62:    fn source(&self) -> Option<&(dyn std::error::Error + 'static)> {|
dev-vcs/stgit-2.6.1	28068	yes	4	0	4	0	OK	./.upstream-cache/stgit-2.6.1/src/cmd/completion/list.rs:83:    output: &mut Box<dyn std::io::Write>,|./.upstream-cache/stgit-2.6.1/src/cmd/completion/list.rs:120:fn list_commands(output: &mut Box<dyn std::io::Write>, style: OutputStyle) -> Result<()> {|./.upstream-cache/stgit-2.6.1/src/cmd/completion/mod.rs:60:fn get_output_stream(matches: &clap::ArgMatches) -> Result<Box<dyn std::io::Write>> {|
dev-vcs/stgit-2.6.0	28068	yes	4	0	4	0	OK	./.upstream-cache/stgit-2.6.0/src/cmd/completion/list.rs:83:    output: &mut Box<dyn std::io::Write>,|./.upstream-cache/stgit-2.6.0/src/cmd/completion/list.rs:120:fn list_commands(output: &mut Box<dyn std::io::Write>, style: OutputStyle) -> Result<()> {|./.upstream-cache/stgit-2.6.0/src/cmd/completion/mod.rs:60:fn get_output_stream(matches: &clap::ArgMatches) -> Result<Box<dyn std::io::Write>> {|
app-shells/atuin-18.11.0	27412	yes	31	0	31	0	OK	./.upstream-cache/atuin-18.11.0/crates/atuin/src/command/client/search/engines.rs:14:pub fn engine(search_mode: SearchMode) -> Box<dyn SearchEngine> {|./.upstream-cache/atuin-18.11.0/crates/atuin/src/command/client/search/engines.rs:58:        db: &mut dyn Database,|./.upstream-cache/atuin-18.11.0/crates/atuin/src/command/client/search/engines.rs:61:    async fn query(&mut self, state: &SearchState, db: &mut dyn Database) -> Result<Vec<History>> {|
games-strategy/naev-0.13.5	24014	yes	7	0	7	0	OK	./.upstream-cache/naev-0.13.5/src/naev.rs:445:    f: Box<dyn Fn() -> Result<()>>,|./.upstream-cache/naev-0.13.5/src/renderer/src/texture.rs:2271:    dyn Fn(&ContextWrapper, &str) -> Result<Texture> + Send + Sync + 'static;|./.upstream-cache/naev-0.13.5/src/audio/src/lib.rs:187:    fn from_formatreader(format: &mut Box<dyn FormatReader>) -> Result<Option<Self>> {|
games-strategy/naev-0.13.4-r1	24014	yes	7	0	7	0	OK	./.upstream-cache/naev-0.13.4/src/naev.rs:445:    f: Box<dyn Fn() -> Result<()>>,|./.upstream-cache/naev-0.13.4/src/renderer/src/texture.rs:2271:    dyn Fn(&ContextWrapper, &str) -> Result<Texture> + Send + Sync + 'static;|./.upstream-cache/naev-0.13.4/src/audio/src/lib.rs:187:    fn from_formatreader(format: &mut Box<dyn FormatReader>) -> Result<Option<Self>> {|
dev-lang/grass-0.13.4	23236	yes	1	315	316	23	OK	./.upstream-cache/grass-0.13.4/crates/lib/src/main.rs:236:    let buf_out: &mut dyn Write = if let Some(path) = matches.get_one::<String>(OUTPUT) {||
app-misc/presenterm-0.15.1	23005	yes	25	603	628	57	OK	./.upstream-cache/presenterm-0.15.1/src/demo.rs:57:    pub fn run(mut self) -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/presenterm-0.15.1/src/presentation/builder/mod.rs:150:    chunk_mutators: Vec<Box<dyn ChunkMutator>>,|./.upstream-cache/presenterm-0.15.1/src/presentation/mod.rs:335:    mutators: Vec<Box<dyn ChunkMutator>>,|
dev-util/difftastic-0.69.0	22705	yes	0	0	0	0	OK	|
dev-util/difftastic-0.68.0	22585	yes	0	0	0	0	OK	|
dev-vcs/mergiraf-0.17.0	19858	yes	0	0	0	0	OK	|
dev-util/cbindgen-0.29.4	19689	yes	6	0	6	0	OK	./.upstream-cache/cbindgen-0.29.4/src/bindgen/ir/item.rs:70:    pub fn deref(&self) -> &dyn Item {|./.upstream-cache/cbindgen-0.29.4/src/bindgen/parser.rs:705:        named_symbol: &dyn SynItemHelpers,|./.upstream-cache/cbindgen-0.29.4/src/bindgen/error.rs:74:    fn source(&self) -> Option<&(dyn error::Error + 'static)> {|
dev-util/cbindgen-0.29.3	19572	yes	6	0	6	0	OK	./.upstream-cache/cbindgen-0.29.3/src/bindgen/ir/item.rs:70:    pub fn deref(&self) -> &dyn Item {|./.upstream-cache/cbindgen-0.29.3/src/bindgen/parser.rs:705:        named_symbol: &dyn SynItemHelpers,|./.upstream-cache/cbindgen-0.29.3/src/bindgen/error.rs:74:    fn source(&self) -> Option<&(dyn error::Error + 'static)> {|
dev-vcs/mergiraf-0.16.3	19345	yes	0	0	0	0	OK	|
app-misc/skim-0.20.5	19205	yes	144	599	743	58	OK	./.upstream-cache/skim-0.20.5/skim-tuikit/examples/win.rs:6:    fn draw(&self, canvas: &mut dyn Canvas) -> DrawResult<()> {|./.upstream-cache/skim-0.20.5/skim-tuikit/examples/stack.rs:8:    fn draw(&self, canvas: &mut dyn Canvas) -> DrawResult<()> {|./.upstream-cache/skim-0.20.5/skim-tuikit/examples/split.rs:6:    fn draw(&self, canvas: &mut dyn Canvas) -> DrawResult<()> {|
dev-vcs/mergiraf-0.16.1	19096	yes	0	0	0	0	OK	|
app-misc/skim-2.0.2	19009	yes	108	1617	1725	132	OK	./.upstream-cache/skim-2.0.2/examples/custom_item.rs:34:        }) as Arc<dyn SkimItem>,|./.upstream-cache/skim-2.0.2/examples/custom_item.rs:37:        }) as Arc<dyn SkimItem>,|./.upstream-cache/skim-2.0.2/examples/custom_item.rs:40:        }) as Arc<dyn SkimItem>,|
net-vpn/vopono-0.10.18	18568	yes	59	0	59	0	OK	./.upstream-cache/vopono-0.10.18/vopono_core/src/network/openconnect.rs:25:        uiclient: &dyn UiClient,|./.upstream-cache/vopono-0.10.18/vopono_core/src/network/openconnect.rs:87:fn request_creds(uiclient: &dyn UiClient) -> anyhow::Result<String> {|./.upstream-cache/vopono-0.10.18/vopono_core/src/network/netns.rs:516:        uiclient: &dyn UiClient,|
net-analyzer/ttl-0.19.0	18444	yes	0	0	0	0	OK	|
app-emulation/virtiofsd-1.13.3	18359	yes	2	333	335	36	OK	./.upstream-cache/virtiofsd-1.13.3/src/passthrough/xattrmap.rs:167:    fn source(&self) -> Option<&(dyn std::error::Error + 'static)> {|./.upstream-cache/virtiofsd-1.13.3/src/util.rs:165:pub fn other_io_error<E: Into<Box<dyn std::error::Error + Send + Sync>>>(err: E) -> io::Error {||
app-emulation/virtiofsd-1.13.2	18303	yes	2	333	335	36	OK	./.upstream-cache/virtiofsd-1.13.2/src/passthrough/xattrmap.rs:167:    fn source(&self) -> Option<&(dyn std::error::Error + 'static)> {|./.upstream-cache/virtiofsd-1.13.2/src/util.rs:165:pub fn other_io_error<E: Into<Box<dyn std::error::Error + Send + Sync>>>(err: E) -> io::Error {||
app-misc/skim-1.9.1	18293	yes	90	1562	1652	127	OK	./.upstream-cache/skim-1.9.1/examples/cmd_collector.rs:25:            tx.send(Arc::from(item) as Arc<dyn SkimItem>).unwrap();|./.upstream-cache/skim-1.9.1/examples/fuzzy_matcher_fz.rs:31:    let matcher: Box<dyn FuzzyMatcher> = match algorithm {|./.upstream-cache/skim-1.9.1/examples/selector.rs:9:    fn should_select(&self, _index: usize, item: &dyn SkimItem) -> bool {|
app-emulation/virtiofsd-1.13.1	18163	yes	2	333	335	36	OK	./.upstream-cache/virtiofsd-1.13.1/src/passthrough/xattrmap.rs:167:    fn source(&self) -> Option<&(dyn std::error::Error + 'static)> {|./.upstream-cache/virtiofsd-1.13.1/src/util.rs:165:pub fn other_io_error<E: Into<Box<dyn std::error::Error + Send + Sync>>>(err: E) -> io::Error {||
sys-apps/eza-0.23.4-r1	17669	yes	7	1009	1016	75	OK	./.upstream-cache/eza-0.23.4/src/theme/mod.rs:66:    pub exts: Box<dyn FileStyle>,|./.upstream-cache/eza-0.23.4/src/theme/mod.rs:96:                    let exts: Box<dyn FileStyle> =|./.upstream-cache/eza-0.23.4/src/theme/mod.rs:114:        let exts: Box<dyn FileStyle> = match (exts.is_non_empty(), use_default_filetypes) {|
sys-apps/eza-0.23.4	17669	yes	7	1009	1016	75	OK	./.upstream-cache/eza-0.23.4/src/theme/mod.rs:66:    pub exts: Box<dyn FileStyle>,|./.upstream-cache/eza-0.23.4/src/theme/mod.rs:96:                    let exts: Box<dyn FileStyle> =|./.upstream-cache/eza-0.23.4/src/theme/mod.rs:114:        let exts: Box<dyn FileStyle> = match (exts.is_non_empty(), use_default_filetypes) {|
app-misc/skim-1.5.1	17616	yes	88	1562	1650	127	OK	./.upstream-cache/skim-1.5.1/examples/cmd_collector.rs:25:            tx.send(Arc::from(item) as Arc<dyn SkimItem>).unwrap();|./.upstream-cache/skim-1.5.1/examples/fuzzy_matcher_fz.rs:31:    let matcher: Box<dyn FuzzyMatcher> = match algorithm {|./.upstream-cache/skim-1.5.1/examples/selector.rs:9:    fn should_select(&self, _index: usize, item: &dyn SkimItem) -> bool {|
media-gfx/fotema-2.4.1	17609	yes	4	0	4	0	OK	./.upstream-cache/fotema-2.4.1/core/src/machine_learning/face_extractor.rs:91:    detectors: Vec<(Box<dyn rust_faces::FaceDetector>, String)>,|./.upstream-cache/fotema-2.4.1/core/src/machine_learning/face_extractor.rs:104:        let mut detectors: Vec<(Box<dyn rust_faces::FaceDetector>, String)> = vec![];|./.upstream-cache/fotema-2.4.1/src/app/background/bootstrap.rs:141:type Task = dyn Fn() + Send + Sync;|
app-misc/binwalk-3.1.0-r1	17549	yes	0	503	503	47	OK	|
net-analyzer/ttl-0.18.0	17391	yes	0	0	0	0	OK	|
app-text/mdbook-0.5.4	16728	yes	28	0	28	0	OK	./.upstream-cache/mdbook-0.5.4/examples/nop-preprocessor.rs:36:fn handle_preprocessing(pre: &dyn Preprocessor) -> Result<()> {|./.upstream-cache/mdbook-0.5.4/examples/nop-preprocessor.rs:58:fn handle_supports(pre: &dyn Preprocessor, sub_args: &ArgMatches) -> ! {|./.upstream-cache/mdbook-0.5.4/crates/mdbook-html/src/html/tree.rs:290:    fn node_ids_for_tag(&self, filter: &dyn Fn(&str) -> bool) -> Vec<NodeId> {|
app-text/mdbook-0.5.3	16675	yes	28	0	28	0	OK	./.upstream-cache/mdbook-0.5.3/examples/nop-preprocessor.rs:36:fn handle_preprocessing(pre: &dyn Preprocessor) -> Result<()> {|./.upstream-cache/mdbook-0.5.3/examples/nop-preprocessor.rs:58:fn handle_supports(pre: &dyn Preprocessor, sub_args: &ArgMatches) -> ! {|./.upstream-cache/mdbook-0.5.3/crates/mdbook-html/src/html/tree.rs:290:    fn node_ids_for_tag(&self, filter: &dyn Fn(&str) -> bool) -> Vec<NodeId> {|
net-analyzer/ttl-0.17.0	16617	yes	0	0	0	0	OK	|
app-i18n/yaskkserv2-0.1.7-r1	16408	yes	1	917	918	59	OK	./.upstream-cache/yaskkserv2-0.1.7/src/skk/test_unix/setup.rs:26:    once_cell::sync::Lazy<RwLock<Box<dyn Fn(&std::panic::PanicInfo<'_>) + 'static + Sync + Send>>>;||
net-analyzer/ttl-0.16.1	16339	yes	0	0	0	0	OK	|
net-analyzer/ttl-0.15.3	16185	yes	0	0	0	0	OK	|
net-analyzer/ttl-0.13.3	15616	yes	0	0	0	0	OK	|
sys-apps/bat-0.26.1-r1	15468	yes	22	920	942	81	OK	./.upstream-cache/bat-0.26.1/tests/syntax-tests/source/Rust/output.rs:142:    pub fn handle(&mut self) -> Result<&mut dyn Write> {|./.upstream-cache/bat-0.26.1/tests/syntax-tests/highlighted/Rust/output.rs:142:[38;2;248;248;242m    [0m[38;2;249;38;114mpub[0m[38;2;248;248;242m [0m[3;38;2;102;217;239mfn[0m[38;2;248;248;242m [0m[38;2;166;226;46mhandle[0m[38;2;248;248;242m([0m[38;2;249;38;114m&[0m[38;2;249;38;114mmut[0m[38;2;248;248;242m [0m[3;38;2;253;151;31mself[0m[38;2;248;248;242m)[0m[38;2;248;248;242m [0m[38;2;248;248;242m->[0m[38;2;248;248;242m [0m[3;38;2;166;226;46mResult[0m[38;2;248;248;242m<[0m[38;2;249;38;114m&[0m[38;2;249;38;114mmut[0m[38;2;248;248;242m dyn Write[0m[38;2;248;248;242m>[0m[38;2;248;248;242m [0m[38;2;248;248;242m{[0m|./.upstream-cache/bat-0.26.1/src/controller.rs:51:        mut handle_error: impl FnMut(&Error, &mut dyn Write),|
dev-util/cargo-tarpaulin-0.35.2	15330	yes	11	0	11	0	OK	./.upstream-cache/cargo-tarpaulin-0.35.2/tests/data/method_calls/src/lib.rs:33:fn simple_method_call_with_try() -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/cargo-tarpaulin-0.35.2/tests/data/method_calls/src/lib.rs:126:fn method_call_chain_with_try() -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/cargo-tarpaulin-0.35.2/tests/data/method_calls/src/lib.rs:170:fn method_call_with_collect_try() -> Result<(), Box<dyn std::error::Error>> {|
dev-util/cargo-tarpaulin-0.35.1	15330	yes	11	0	11	0	OK	./.upstream-cache/cargo-tarpaulin-0.35.1/tests/data/method_calls/src/lib.rs:33:fn simple_method_call_with_try() -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/cargo-tarpaulin-0.35.1/tests/data/method_calls/src/lib.rs:126:fn method_call_chain_with_try() -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/cargo-tarpaulin-0.35.1/tests/data/method_calls/src/lib.rs:170:fn method_call_with_collect_try() -> Result<(), Box<dyn std::error::Error>> {|
dev-util/cargo-tarpaulin-0.35.0	15198	yes	11	0	11	0	OK	./.upstream-cache/cargo-tarpaulin-0.35.0/tests/data/method_calls/src/lib.rs:33:fn simple_method_call_with_try() -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/cargo-tarpaulin-0.35.0/tests/data/method_calls/src/lib.rs:126:fn method_call_chain_with_try() -> Result<(), Box<dyn std::error::Error>> {|./.upstream-cache/cargo-tarpaulin-0.35.0/tests/data/method_calls/src/lib.rs:170:fn method_call_with_collect_try() -> Result<(), Box<dyn std::error::Error>> {|
net-news/newsboat-2.43	14988	yes	0	0	0	0	OK	|
net-news/newsboat-2.44	14982	yes	0	0	0	0	OK	|
sys-apps/lsd-1.2.0	14031	yes	0	740	740	64	OK	|
sys-apps/amdgpu_top-0.10.4	14024	yes	1	0	1	0	OK	./.upstream-cache/amdgpu_top-0.10.4/crates/amdgpu_top_gui/src/localize.rs:25:pub fn localizer() -> Box<dyn Localizer> {||
sys-apps/amdgpu_top-0.11.5	13894	yes	1	0	1	0	OK	./.upstream-cache/amdgpu_top-0.11.5/crates/amdgpu_top_gui/src/localize.rs:25:pub fn localizer() -> Box<dyn Localizer> {||
sys-apps/amdgpu_top-0.10.3	13835	yes	1	0	1	0	OK	./.upstream-cache/amdgpu_top-0.10.3/crates/amdgpu_top_gui/src/localize.rs:25:pub fn localizer() -> Box<dyn Localizer> {||
sys-apps/bat-0.25.0-r1	13786	yes	25	579	604	61	OK	./.upstream-cache/bat-0.25.0/tests/syntax-tests/source/Rust/output.rs:142:    pub fn handle(&mut self) -> Result<&mut dyn Write> {|./.upstream-cache/bat-0.25.0/tests/syntax-tests/highlighted/Rust/output.rs:142:[38;2;248;248;242m    [0m[38;2;249;38;114mpub[0m[38;2;248;248;242m [0m[3;38;2;102;217;239mfn[0m[38;2;248;248;242m [0m[38;2;166;226;46mhandle[0m[38;2;248;248;242m([0m[38;2;249;38;114m&[0m[38;2;249;38;114mmut[0m[38;2;248;248;242m [0m[3;38;2;253;151;31mself[0m[38;2;248;248;242m)[0m[38;2;248;248;242m [0m[38;2;248;248;242m->[0m[38;2;248;248;242m [0m[3;38;2;166;226;46mResult[0m[38;2;248;248;242m<[0m[38;2;249;38;114m&[0m[38;2;249;38;114mmut[0m[38;2;248;248;242m dyn Write[0m[38;2;248;248;242m>[0m[38;2;248;248;242m [0m[38;2;248;248;242m{[0m|./.upstream-cache/bat-0.25.0/src/controller.rs:41:        output_buffer: Option<&mut dyn std::fmt::Write>,|
media-sound/ncspot-1.3.4	13569	yes	65	0	65	0	OK	./.upstream-cache/ncspot-1.3.4/src/config.rs:283:    pub fn reload(&self) -> Result<(), Box<dyn Error>> {|./.upstream-cache/ncspot-1.3.4/src/application.rs:83:    pub fn new(configuration_file_path: Option<String>) -> Result<Self, Box<dyn Error>> {|./.upstream-cache/ncspot-1.3.4/src/mpris.rs:523:    ) -> Result<(), Box<dyn Error + Sync + Send>> {|
sys-apps/amdgpu_top-0.11.2	13273	yes	1	0	1	0	OK	./.upstream-cache/amdgpu_top-0.11.2/crates/amdgpu_top_gui/src/localize.rs:25:pub fn localizer() -> Box<dyn Localizer> {||
net-mail/stalwart-cli-1.0.10	13089	yes	2	0	2	0	OK	./.upstream-cache/stalwart-cli-1.0.10/src/commands/snapshot.rs:77:fn open_output(path: Option<&Path>) -> CliResult<Box<dyn Write>> {|./.upstream-cache/stalwart-cli-1.0.10/src/commands/snapshot.rs:1933:            let mut sink: &mut dyn Write = &mut buf;||
sys-process/procs-0.14.9	12988	yes	9	1614	1623	118	OK	./.upstream-cache/procs-0.14.9/src/config.rs:92:    pub column: Box<dyn Column>,|./.upstream-cache/procs-0.14.9/src/columns/os_windows.rs:119:) -> Box<dyn Column> {|./.upstream-cache/procs-0.14.9/src/columns/os_freebsd.rs:185:) -> Box<dyn Column> {|
sys-apps/amdgpu_top-0.11.0	12949	yes	1	0	1	0	OK	./.upstream-cache/amdgpu_top-0.11.0/crates/amdgpu_top_gui/src/localize.rs:25:pub fn localizer() -> Box<dyn Localizer> {||
sys-process/procs-0.14.6-r1	12948	yes	9	1807	1816	113	OK	./.upstream-cache/procs-0.14.6/src/config.rs:92:    pub column: Box<dyn Column>,|./.upstream-cache/procs-0.14.6/src/columns/os_windows.rs:117:) -> Box<dyn Column> {|./.upstream-cache/procs-0.14.6/src/columns/os_freebsd.rs:183:) -> Box<dyn Column> {|
